ruu,user,replying-to,sentiment
RUU MK,"{'name': 'Ronald', 'username': '@ronaldferdynand', 'profile_id': '861945730755424258', 'avatar': 'https://pbs.twimg.com/profile_images/861945730755424258/-5j6HMQc_bigger.jpg'}",@Kimberley_PS08,
RUU MK,"{'name': 'shabrina', 'username': '@myshabrina1', 'profile_id': '1721443050726281216', 'avatar': 'https://pbs.twimg.com/profile_images/1721443050726281216/J_Dwbt58_bigger.jpg'}",@SammiSoh,
RUU MK,"{'name': 'Munawwirul Jamal', 'username': '@xekaiforce', 'profile_id': '2387882747', 'avatar': 'https://pbs.twimg.com/profile_images/2387882747/v25fsgxbusn7s0auzfqw_bigger.jpeg'}",@Kimberley_PS08,
RUU MK,"{'name': 'Yuda Alexander', 'username': '@yudaalexander59', 'profile_id': '1715267544154816512', 'avatar': 'https://pbs.twimg.com/profile_images/1715267544154816512/bm4aPfZa_bigger.jpg'}",,
RUU MK,"{'name': 'd', 'username': '@marimas_iyaa', 'profile_id': '1833050644040777728', 'avatar': 'https://pbs.twimg.com/profile_images/1833050644040777728/0Uyuoa14_bigger.jpg'}",@merekamcahaya,
RUU MK,"{'name': '🇮🇩🇮🇩 Furqan Ibrahim 🇮🇩🇮🇩', 'username': '@FurqanIbr64677', 'profile_id': '1786998203499610112', 'avatar': 'https://pbs.twimg.com/profile_images/1786998203499610112/pSlF7wRZ_bigger.jpg'}",,
RUU MK,"{'name': 'Jawa Pos', 'username': '@jawapos', 'profile_id': '1819367834306465795', 'avatar': 'https://pbs.twimg.com/profile_images/1819367834306465795/9P86fWrP_bigger.jpg'}",,
RUU MK,"{'name': 'Tugu Jatim', 'username': '@tugujatim', 'profile_id': '1299136081858756608', 'avatar': 'https://pbs.twimg.com/profile_images/1299136081858756608/41awu36v_bigger.jpg'}",,
RUU MK,"{'name': 'Uman', 'username': '@uzernameaja', 'profile_id': '1368841944835653635', 'avatar': 'https://pbs.twimg.com/profile_images/1368841944835653635/VnMgVi5A_bigger.jpg'}",@reyvanGali,
RUU MK,"{'name': 'Uman', 'username': '@uzernameaja', 'profile_id': '1368841944835653635', 'avatar': 'https://pbs.twimg.com/profile_images/1368841944835653635/VnMgVi5A_bigger.jpg'}",@aewin86,
RUU MK,"{'name': 'txtdarisukabumi', 'username': '@txtdarisukabumi', 'profile_id': '1702010245273501696', 'avatar': 'https://pbs.twimg.com/profile_images/1702010245273501696/GmYn5W1Y_bigger.jpg'}",,
RUU MK,"{'name': 'ONLY NEWS', 'username': '@DoankWarto', 'profile_id': '1685935214823104513', 'avatar': 'https://pbs.twimg.com/profile_images/1685935214823104513/9ToQZMPa_bigger.jpg'}",,
RUU MK,"{'name': 'agus sihite', 'username': '@agus_sihite', 'profile_id': '1710100605317054464', 'avatar': 'https://pbs.twimg.com/profile_images/1710100605317054464/ve0frRL6_bigger.jpg'}",@syahrial_nst,
RUU MK,"{'name': 'M Ahlun Najhir', 'username': '@Ahnj_18', 'profile_id': '1826205607009071104', 'avatar': 'https://pbs.twimg.com/profile_images/1826205607009071104/TkS151v6_bigger.jpg'}",@sakurahayi,
RUU MK,"{'name': 'M Ahlun Najhir', 'username': '@Ahnj_18', 'profile_id': '1826205607009071104', 'avatar': 'https://pbs.twimg.com/profile_images/1826205607009071104/TkS151v6_bigger.jpg'}",@santoz92725,
RUU MK,"{'name': 'M Ahlun Najhir', 'username': '@Ahnj_18', 'profile_id': '1826205607009071104', 'avatar': 'https://pbs.twimg.com/profile_images/1826205607009071104/TkS151v6_bigger.jpg'}",@NarasiNewsroom,
RUU MK,"{'name': 'Ruang Raung', 'username': '@Holid_AK', 'profile_id': '1758906445909884928', 'avatar': 'https://pbs.twimg.com/profile_images/1758906445909884928/ZvEM9agR_bigger.jpg'}",,
RUU MK,"{'name': 'Nama tidak boleh kosong', 'username': '@abd_azzam_', 'profile_id': '1525194300258013185', 'avatar': 'https://pbs.twimg.com/profile_images/1525194300258013185/TmphjH4d_bigger.jpg'}",@winniekecil,
RUU MK,"{'name': 'Nama tidak boleh kosong', 'username': '@abd_azzam_', 'profile_id': '1525194300258013185', 'avatar': 'https://pbs.twimg.com/profile_images/1525194300258013185/TmphjH4d_bigger.jpg'}",@rezaimamri,
RUU MK,"{'name': 'Nama tidak boleh kosong', 'username': '@abd_azzam_', 'profile_id': '1525194300258013185', 'avatar': 'https://pbs.twimg.com/profile_images/1525194300258013185/TmphjH4d_bigger.jpg'}",@MediaZerg,
RUU MK,"{'name': 'Nama tidak boleh kosong', 'username': '@abd_azzam_', 'profile_id': '1525194300258013185', 'avatar': 'https://pbs.twimg.com/profile_images/1525194300258013185/TmphjH4d_bigger.jpg'}",@EXCOPARTAIBURUH,
RUU MK,"{'name': 'Khaliq Byard', 'username': '@khaliqbyard215', 'profile_id': '1463534720466276355', 'avatar': 'https://pbs.twimg.com/profile_images/1463534720466276355/JEyvO1EF_bigger.jpg'}",@Sawala_id_,
RUU MK,"{'name': 'tiga titik ...', 'username': '@_gregetan', 'profile_id': '1836575041632505856', 'avatar': 'https://pbs.twimg.com/profile_images/1836575041632505856/mFUNFOrA_bigger.jpg'}",,
RUU MK,"{'name': 'editorindonesiaofficial', 'username': '@EICom2023', 'profile_id': '1722629130418790401', 'avatar': 'https://pbs.twimg.com/profile_images/1722629130418790401/Zeh_88TR_bigger.jpg'}",,
RUU MK,"{'name': 'Kina 🦊🌻🍉', 'username': '@KinarYooRo', 'profile_id': '1835605233277566976', 'avatar': 'https://pbs.twimg.com/profile_images/1835605233277566976/wMM1eKMZ_bigger.jpg'}",,
RUU MK,"{'name': 'NU Online Jateng', 'username': '@nuonlinejateng', 'profile_id': '1318837814952296448', 'avatar': 'https://pbs.twimg.com/profile_images/1318837814952296448/CkITKLeN_bigger.jpg'}",,
RUU MK,"{'name': '♧ kiraa ♧', 'username': '@shinneluvv', 'profile_id': '1694030256049659904', 'avatar': 'https://pbs.twimg.com/profile_images/1694030256049659904/ANI2etH0_bigger.jpg'}",@shinneluvv,
RUU MK,"{'name': '♧ kiraa ♧', 'username': '@shinneluvv', 'profile_id': '1694030256049659904', 'avatar': 'https://pbs.twimg.com/profile_images/1694030256049659904/ANI2etH0_bigger.jpg'}",@envioustichu,
RUU MK,"{'name': '♧ kiraa ♧', 'username': '@shinneluvv', 'profile_id': '1694030256049659904', 'avatar': 'https://pbs.twimg.com/profile_images/1694030256049659904/ANI2etH0_bigger.jpg'}",@tempodotco,
RUU MK,"{'name': 'Hercule Poirot and Columbo is everywhere©', 'username': '@Nicke9662734599', 'profile_id': '1768258233813397504', 'avatar': 'https://pbs.twimg.com/profile_images/1768258233813397504/dHKflW0j_bigger.jpg'}",@tanyarlfes,
RUU MK,"{'name': 'Hercule Poirot and Columbo is everywhere©', 'username': '@Nicke9662734599', 'profile_id': '1768258233813397504', 'avatar': 'https://pbs.twimg.com/profile_images/1768258233813397504/dHKflW0j_bigger.jpg'}",@rhynanazz,
RUU MK,"{'name': 'Jurnalindie.com', 'username': '@infospeakup121', 'profile_id': '1678474250657857536', 'avatar': 'https://pbs.twimg.com/profile_images/1678474250657857536/F3doCt2j_bigger.jpg'}",,
RUU MK,"{'name': 'Media Xposisi', 'username': '@xposisiofficial', 'profile_id': '1751519843717939200', 'avatar': 'https://pbs.twimg.com/profile_images/1751519843717939200/zdw-iJq4_bigger.png'}",,
RUU MK,"{'name': 'Rafi Mufti Wijaya', 'username': '@raf_mufti', 'profile_id': '1670480652083564544', 'avatar': 'https://pbs.twimg.com/profile_images/1670480652083564544/wsOLnPsC_bigger.jpg'}",,
RUU MK,"{'name': 'rest', 'username': '@kopijaemjams', 'profile_id': '1837615848556843013', 'avatar': 'https://pbs.twimg.com/profile_images/1837615848556843013/nsta4p2b_bigger.jpg'}",@xxtrzyant_,
RUU MK,"{'name': 'Rakyat Merdeka', 'username': '@_rakyatmerdeka', 'profile_id': '1491301583178854403', 'avatar': 'https://pbs.twimg.com/profile_images/1491301583178854403/Txl9_Ctz_bigger.jpg'}",,
RUU MK,"{'name': 'kuatbaca.com', 'username': '@kuatbacacom', 'profile_id': '1471027709882953728', 'avatar': 'https://pbs.twimg.com/profile_images/1471027709882953728/f8rAZw9-_bigger.png'}",,
RUU MK,"{'name': 'Azwar Rozali', 'username': '@azwar6102', 'profile_id': '1476426171738771456', 'avatar': 'https://pbs.twimg.com/profile_images/1476426171738771456/eJCIPMPN_bigger.jpg'}",,
RUU MK,"{'name': 'Ahmad Lutfhi', 'username': '@AhmadLutfhii', 'profile_id': '1796481330072686592', 'avatar': 'https://pbs.twimg.com/profile_images/1796481330072686592/NdqvorX__bigger.jpg'}",@DedynurPalakka,
RUU MK,"{'name': 'Ahmad Lutfhi', 'username': '@AhmadLutfhii', 'profile_id': '1796481330072686592', 'avatar': 'https://pbs.twimg.com/profile_images/1796481330072686592/NdqvorX__bigger.jpg'}",@psi_id,
RUU MK,"{'name': 'Ahmad Lutfhi', 'username': '@AhmadLutfhii', 'profile_id': '1796481330072686592', 'avatar': 'https://pbs.twimg.com/profile_images/1796481330072686592/NdqvorX__bigger.jpg'}",@pandji,
RUU MK,"{'name': 'Ahmad Lutfhi', 'username': '@AhmadLutfhii', 'profile_id': '1796481330072686592', 'avatar': 'https://pbs.twimg.com/profile_images/1796481330072686592/NdqvorX__bigger.jpg'}",@Uki23,
RUU MK,"{'name': 'Diek_Syifa (dc)', 'username': '@Diek_Clev', 'profile_id': '1765439942837338114', 'avatar': 'https://pbs.twimg.com/profile_images/1765439942837338114/GJYCktJM_bigger.jpg'}",@BramantyaNigel,
RUU MK,"{'name': 'Diek_Syifa (dc)', 'username': '@Diek_Clev', 'profile_id': '1765439942837338114', 'avatar': 'https://pbs.twimg.com/profile_images/1765439942837338114/GJYCktJM_bigger.jpg'}",@JustMeBruh2023,
RUU MK,"{'name': 'Diek_Syifa (dc)', 'username': '@Diek_Clev', 'profile_id': '1765439942837338114', 'avatar': 'https://pbs.twimg.com/profile_images/1765439942837338114/GJYCktJM_bigger.jpg'}",@anonapostate,
RUU MK,"{'name': 'SP Story', 'username': '@k_tuaethnic', 'profile_id': '1809591966134685696', 'avatar': 'https://pbs.twimg.com/profile_images/1809591966134685696/nJY8N2fI_bigger.jpg'}",,
RUU MK,"{'name': 'Azwar Rozali', 'username': '@azwar6102', 'profile_id': '1476426171738771456', 'avatar': 'https://pbs.twimg.com/profile_images/1476426171738771456/eJCIPMPN_bigger.jpg'}",,
RUU MK,"{'name': 'kuroneko', 'username': '@kuroneko_laper', 'profile_id': '1375805984233287686', 'avatar': 'https://pbs.twimg.com/profile_images/1375805984233287686/GyQSoxQ-_bigger.jpg'}",@tempodotco,
RUU MK,"{'name': 'Jefry Gigih', 'username': '@JefryGigih', 'profile_id': '1714150560788836352', 'avatar': 'https://pbs.twimg.com/profile_images/1714150560788836352/KWiQsGL5_bigger.jpg'}",@aingriwehuy,
RUU MK,"{'name': 'toriq', 'username': '@_toriqq', 'profile_id': '1613425643852828672', 'avatar': 'https://pbs.twimg.com/profile_images/1613425643852828672/lZnhGPwE_bigger.jpg'}",@DedynurPalakka,
RUU MK,"{'name': 'toriq', 'username': '@_toriqq', 'profile_id': '1613425643852828672', 'avatar': 'https://pbs.twimg.com/profile_images/1613425643852828672/lZnhGPwE_bigger.jpg'}",@psi_id,
RUU MK,"{'name': 'toriq', 'username': '@_toriqq', 'profile_id': '1613425643852828672', 'avatar': 'https://pbs.twimg.com/profile_images/1613425643852828672/lZnhGPwE_bigger.jpg'}",@pandji,
RUU MK,"{'name': 'toriq', 'username': '@_toriqq', 'profile_id': '1613425643852828672', 'avatar': 'https://pbs.twimg.com/profile_images/1613425643852828672/lZnhGPwE_bigger.jpg'}",@Uki23,
RUU MK,"{'name': 'Kompas.com', 'username': '@kompascom', 'profile_id': '1577144849437888514', 'avatar': 'https://pbs.twimg.com/profile_images/1577144849437888514/d9x3nKN8_bigger.jpg'}",,
RUU MK,"{'name': 'Imarrrrrr', 'username': '@imarrrzzz', 'profile_id': '1179409188126105602', 'avatar': 'https://pbs.twimg.com/profile_images/1179409188126105602/6wmZ-xA2_bigger.jpg'}",,
RUU MK,"{'name': 'gamajaya', 'username': '@gamapila', 'profile_id': '778513331430694912', 'avatar': 'https://pbs.twimg.com/profile_images/778513331430694912/NTx3vOIF_bigger.jpg'}",@DedynurPalakka,
RUU MK,"{'name': 'gamajaya', 'username': '@gamapila', 'profile_id': '778513331430694912', 'avatar': 'https://pbs.twimg.com/profile_images/778513331430694912/NTx3vOIF_bigger.jpg'}",@pandji,
RUU MK,"{'name': 'radaraktualdotcom', 'username': '@radaraktual', 'profile_id': '1539137883042643969', 'avatar': 'https://pbs.twimg.com/profile_images/1539137883042643969/TiAYkCJf_bigger.jpg'}",,
RUU MK,"{'name': 'Okezone', 'username': '@okezonenews', 'profile_id': '1810540685612982272', 'avatar': 'https://pbs.twimg.com/profile_images/1810540685612982272/xGXr0xeX_bigger.jpg'}",,
RUU MK,"{'name': 'NoRossi_NoParty', 'username': '@RossiFummy_46', 'profile_id': '1832247416780677120', 'avatar': 'https://pbs.twimg.com/profile_images/1832247416780677120/Fg6AN6Rt_bigger.jpg'}",,
RUU MK,"{'name': 'City Guide 911 FM', 'username': '@cityguide911fm', 'profile_id': '1777705447509929984', 'avatar': 'https://pbs.twimg.com/profile_images/1777705447509929984/_1UhPem3_bigger.jpg'}",,
RUU MK,"{'name': 'Dedy', 'username': '@eddusays', 'profile_id': '1829761386106523648', 'avatar': 'https://pbs.twimg.com/profile_images/1829761386106523648/p9UkI7eZ_bigger.jpg'}",@DPR_RI,
RUU MK,"{'name': 'Sanie Tuye Goblok', 'username': '@SanieTuyeGoblok', 'profile_id': '1509411131256971267', 'avatar': 'https://pbs.twimg.com/profile_images/1509411131256971267/4tAA4-gp_bigger.png'}",@AchmadMilano052,
RUU MK,"{'name': 'Sanie Tuye Goblok', 'username': '@SanieTuyeGoblok', 'profile_id': '1509411131256971267', 'avatar': 'https://pbs.twimg.com/profile_images/1509411131256971267/4tAA4-gp_bigger.png'}",@ferrykoto,
RUU MK,"{'name': 'Guntur Sasmito', 'username': '@pondra74', 'profile_id': '1831262242329042945', 'avatar': 'https://pbs.twimg.com/profile_images/1831262242329042945/zR_xpc37_bigger.jpg'}",@kemgelapan,
RUU MK,"{'name': 'Guntur Sasmito', 'username': '@pondra74', 'profile_id': '1831262242329042945', 'avatar': 'https://pbs.twimg.com/profile_images/1831262242329042945/zR_xpc37_bigger.jpg'}",@ponakannyaom,
RUU MK,"{'name': 'Sanie Tuye Goblok', 'username': '@SanieTuyeGoblok', 'profile_id': '1509411131256971267', 'avatar': 'https://pbs.twimg.com/profile_images/1509411131256971267/4tAA4-gp_bigger.png'}",@abu_shahib97277,
RUU MK,"{'name': 'Sanie Tuye Goblok', 'username': '@SanieTuyeGoblok', 'profile_id': '1509411131256971267', 'avatar': 'https://pbs.twimg.com/profile_images/1509411131256971267/4tAA4-gp_bigger.png'}",@ferrykoto,
RUU MK,"{'name': 'sugiharto', 'username': '@sugiajja', 'profile_id': '1533852523773435904', 'avatar': 'https://pbs.twimg.com/profile_images/1533852523773435904/0rB5s2Pi_bigger.jpg'}",@g4b0ng0ku73,
RUU MK,"{'name': 'V 4', 'username': '@venomize', 'profile_id': '1404403379854405643', 'avatar': 'https://pbs.twimg.com/profile_images/1404403379854405643/Sm3fanG5_bigger.jpg'}",,
RUU MK,"{'name': '#TheMomen', 'username': '@themomen_', 'profile_id': '1826306071566450689', 'avatar': 'https://pbs.twimg.com/profile_images/1826306071566450689/LCQp2cV4_bigger.jpg'}",@temanduit,
RUU MK,"{'name': '#TheMomen', 'username': '@themomen_', 'profile_id': '1826306071566450689', 'avatar': 'https://pbs.twimg.com/profile_images/1826306071566450689/LCQp2cV4_bigger.jpg'}",@Setiabumi1,
RUU MK,"{'name': '#TheMomen', 'username': '@themomen_', 'profile_id': '1826306071566450689', 'avatar': 'https://pbs.twimg.com/profile_images/1826306071566450689/LCQp2cV4_bigger.jpg'}",@yusuf_dumdum,
RUU MK,"{'name': 'LIPUTAN6', 'username': '@liputan6dotcom', 'profile_id': '1826892921767170048', 'avatar': 'https://pbs.twimg.com/profile_images/1826892921767170048/p5dc11T5_bigger.jpg'}",,
RUU MK,"{'name': 'RIZQI STORE', 'username': '@LutfiRizqi4', 'profile_id': '1814502426143346690', 'avatar': 'https://pbs.twimg.com/profile_images/1814502426143346690/5evohFCV_bigger.jpg'}",@tanyarlfes,
RUU MK,"{'name': 'RIZQI STORE', 'username': '@LutfiRizqi4', 'profile_id': '1814502426143346690', 'avatar': 'https://pbs.twimg.com/profile_images/1814502426143346690/5evohFCV_bigger.jpg'}",@tanyarlfes,
RUU MK,"{'name': 'Nanda $OwO Butter', 'username': '@Nandalubis01', 'profile_id': '1774673002124431360', 'avatar': 'https://pbs.twimg.com/profile_images/1774673002124431360/1n-9tsQ__bigger.jpg'}",@BmjJatav,
RUU MK,"{'name': 'Nanda $OwO Butter', 'username': '@Nandalubis01', 'profile_id': '1774673002124431360', 'avatar': 'https://pbs.twimg.com/profile_images/1774673002124431360/1n-9tsQ__bigger.jpg'}",@Mdy_Asmara1701,
RUU MK,"{'name': 'Sediksi', 'username': '@sediksi', 'profile_id': '1053618271247785985', 'avatar': 'https://pbs.twimg.com/profile_images/1053618271247785985/F21jyGIs_bigger.jpg'}",,
RUU MK,"{'name': 'aidil izzy', 'username': '@aidyll_nusation', 'profile_id': '808855091', 'avatar': 'https://pbs.twimg.com/profile_images/808855091/IMG00189-20091203-0245_bigger.jpg'}",@Cintada16,
RUU MK,"{'name': '#TheMomen', 'username': '@themomen_', 'profile_id': '1826306071566450689', 'avatar': 'https://pbs.twimg.com/profile_images/1826306071566450689/LCQp2cV4_bigger.jpg'}",@DedynurPalakka,
RUU MK,"{'name': 'Tikky Theodore', 'username': '@TTheodore', 'profile_id': '958860887774736384', 'avatar': 'https://pbs.twimg.com/profile_images/958860887774736384/1oE_uL9x_bigger.jpg'}",@nongandah,
RUU MK,"{'name': 'yoko', 'username': '@yokosanaa', 'profile_id': '1762991292039172097', 'avatar': 'https://pbs.twimg.com/profile_images/1762991292039172097/ErWyO8ML_bigger.jpg'}",@PKSejahtera,
RUU MK,"{'name': 'yoko', 'username': '@yokosanaa', 'profile_id': '1762991292039172097', 'avatar': 'https://pbs.twimg.com/profile_images/1762991292039172097/ErWyO8ML_bigger.jpg'}",@hnurwahid,
RUU MK,"{'name': 'Berita DIY', 'username': '@berita_diy', 'profile_id': '1745505580847128577', 'avatar': 'https://pbs.twimg.com/profile_images/1745505580847128577/7P_HK-Zy_bigger.jpg'}",,
RUU MK,"{'name': 'back', 'username': '@frans_surya', 'profile_id': '1796189796353638400', 'avatar': 'https://pbs.twimg.com/profile_images/1796189796353638400/l6TbZsj4_bigger.jpg'}",@azzamrabbani_,
RUU MK,"{'name': 'back', 'username': '@frans_surya', 'profile_id': '1796189796353638400', 'avatar': 'https://pbs.twimg.com/profile_images/1796189796353638400/l6TbZsj4_bigger.jpg'}",@aniesbaswedan,
RUU MK,"{'name': 'elisabet siahaan', 'username': '@SiahaanSabeth', 'profile_id': '874909316259696644', 'avatar': 'https://pbs.twimg.com/profile_images/874909316259696644/ACb_scvC_bigger.jpg'}",@JimlyAs,
RUU MK,"{'name': 'Ery Patria', 'username': '@pikakuro', 'profile_id': '895646526592081920', 'avatar': 'https://pbs.twimg.com/profile_images/895646526592081920/RTeo7KF4_bigger.jpg'}",@zenrs,
RUU MK,"{'name': 'Ery Patria', 'username': '@pikakuro', 'profile_id': '895646526592081920', 'avatar': 'https://pbs.twimg.com/profile_images/895646526592081920/RTeo7KF4_bigger.jpg'}",@pandji,
RUU MK,"{'name': 'elisabet siahaan', 'username': '@SiahaanSabeth', 'profile_id': '874909316259696644', 'avatar': 'https://pbs.twimg.com/profile_images/874909316259696644/ACb_scvC_bigger.jpg'}",@JimlyAs,
RUU MK,"{'name': 'Preng', 'username': '@Preng505', 'profile_id': '1742237717533196288', 'avatar': 'https://pbs.twimg.com/profile_images/1742237717533196288/7ovsMshU_bigger.jpg'}",@dodojogja2,
RUU MK,"{'name': 'Preng', 'username': '@Preng505', 'profile_id': '1742237717533196288', 'avatar': 'https://pbs.twimg.com/profile_images/1742237717533196288/7ovsMshU_bigger.jpg'}",@KompasTV,
RUU MK,"{'name': 'serahdeh', 'username': '@qih____', 'profile_id': '1752263243786276864', 'avatar': 'https://pbs.twimg.com/profile_images/1752263243786276864/Gn4l9f3C_bigger.jpg'}",,
RUU MK,"{'name': 'Ery Patria', 'username': '@pikakuro', 'profile_id': '895646526592081920', 'avatar': 'https://pbs.twimg.com/profile_images/895646526592081920/RTeo7KF4_bigger.jpg'}",@Rocky_Antonie,
RUU MK,"{'name': 'Ery Patria', 'username': '@pikakuro', 'profile_id': '895646526592081920', 'avatar': 'https://pbs.twimg.com/profile_images/895646526592081920/RTeo7KF4_bigger.jpg'}",@mas_veel,
RUU MK,"{'name': 'Dewi Wahyuni', 'username': '@Mysteryis', 'profile_id': '1817583400523530240', 'avatar': 'https://pbs.twimg.com/profile_images/1817583400523530240/9zRVxmRN_bigger.png'}",@tanyarlfes,
RUU MK,"{'name': 'remahrengginang', 'username': '@ganjaransejati', 'profile_id': '1722374775631466496', 'avatar': 'https://pbs.twimg.com/profile_images/1722374775631466496/kdIAZrga_bigger.jpg'}",@JimlyAs,
RUU MK,"{'name': 'elisabet siahaan', 'username': '@SiahaanSabeth', 'profile_id': '874909316259696644', 'avatar': 'https://pbs.twimg.com/profile_images/874909316259696644/ACb_scvC_bigger.jpg'}",@JimlyAs,
RUU MK,"{'name': 'Kolashnikov', 'username': '@Kolashnikov3', 'profile_id': 'default_profile_bigger.png', 'avatar': 'https://pbs.twimg.com/abs.twimg.com/sticky/default_profile_images/default_profile_bigger.png'}",@SammiSoh,
RUU MK,"{'name': 'Republik mimpi', 'username': '@Irsyad88216647', 'profile_id': '1718883083636924416', 'avatar': 'https://pbs.twimg.com/profile_images/1718883083636924416/4CKKuVL-_bigger.jpg'}",@BuayaEmpang,
RUU MK,"{'name': 'Kang Kinjeng™', 'username': '@KinjengKolenka', 'profile_id': '1763437989181767680', 'avatar': 'https://pbs.twimg.com/profile_images/1763437989181767680/1hxqi2S-_bigger.jpg'}",,
